id,campaign_id,name,platform,status,objective,campaign_type,budget_type,budget_amount,spend_amount,remaining_budget,impressions,clicks,conversions,revenue,ctr,cpc,cpm,cpa,roas,likes,shares,saves,comments_count,total_engagement,engagement_rate,sentiment_score,overall_sentiment,positive_comments,neutral_comments,negative_comments,video_views,video_completion_rate,profile_visits,website_clicks,is_optimized,optimization_score,target_audience,ad_creative,campaign_settings,start_date,end_date,created_at,updated_at
411,in_camp_0161,Effortless Engagement,instagram,active,engagement,story_ad,daily,1308.8,860.85,702.31,44541,3051,188,49163.86,6.85,0.28,19.33,4.58,57.11,4800,154,108,5,5067,11.38,0.29,positive,2,2,1,17816,0,915,3051,false,0.93,"{""age_range"": {""min"": 29, ""max"": 62}, ""genders"": ""male"", ""locations"": [""Durban"", ""Pretoria"", ""Cape Town""], ""interests"": [""technology"", ""marketing"", ""AI"", ""automation"", ""business""]}","{""headline"": ""Effortless Engagement"", ""description"": ""Discover how AI marketing automation can effortlessly engage your audience in South Africa. From per..."", ""call_to_action"": ""sign_up""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-26,,2025-06-15T21:21:26.705281,2025-06-15T21:21:26.705285
412,in_camp_0162,Smart Solutions for Smart Businesses,instagram,active,traffic,story_ad,daily,918.59,527.81,637.91,88588,4524,655,142675.78,5.11,0.12,5.96,0.81,270.32,6987,700,412,5,8104,9.15,0.29,positive,2,2,1,35435,0,1357,4524,true,0.34,"{""age_range"": {""min"": 29, ""max"": 48}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Durban"", ""Cape Town"", ""Pretoria""], ""interests"": [""AI"", ""marketing"", ""technology"", ""business"", ""automation""]}","{""headline"": ""Smart Solutions for Smart Businesses"", ""description"": ""In today's fast-paced digital landscape, South African businesses need smart solutions. Our AI marke..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed"", ""stories"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-21,,2025-06-15T21:21:29.272128,2025-06-15T21:21:29.272131
413,in_camp_0163,Simplify Your Marketing Strategy,instagram,active,engagement,story_ad,daily,5565.11,3749.07,4146.17,77532,6028,731,315093.88,7.77,0.62,48.36,5.13,84.05,9379,659,434,5,10477,13.51,0.35,positive,3,1,1,31012,0.49,1808,6028,false,0.95,"{""age_range"": {""min"": 30, ""max"": 64}, ""genders"": ""female"", ""locations"": [""Durban"", ""Johannesburg""], ""interests"": [""technology"", ""marketing"", ""business"", ""AI""]}","{""headline"": ""Simplify Your Marketing Strategy"", ""description"": ""Marketing automation is the key to simplifying your marketing strategy. For South African entreprene..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels"", ""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-06-06,,2025-06-15T21:21:33.852817,2025-06-15T21:21:33.852820
414,in_camp_0164,"Your Marketing, Automated",instagram,active,engagement,story_ad,daily,236.59,188.95,293.18,7873,402,18,6643.04,5.11,0.47,24.0,10.5,35.16,692,38,19,5,754,9.58,0.18,neutral,2,2,1,0,0,120,402,true,0.84,"{""age_range"": {""min"": 27, ""max"": 45}, ""genders"": ""female"", ""locations"": [""Pretoria"", ""Durban""], ""interests"": [""technology"", ""business"", ""automation"", ""marketing"", ""AI""]}","{""headline"": ""Your Marketing, Automated"", ""description"": ""Take the stress out of marketing with our AI automation solutions tailored for South African busines..."", ""call_to_action"": ""sign_up""}","{""placements"": [""stories"", ""feed"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-05-09,2025-08-03,2025-06-15T21:21:36.486316,2025-06-15T21:21:36.486318
415,in_camp_0165,Transform Your Customer Experience,instagram,paused,brand_awareness,story_ad,daily,4056.04,2811.29,2083.94,24663,1809,41,10614.73,7.33,1.55,113.99,68.57,3.78,3033,160,107,5,3305,13.4,0.46,positive,3,1,1,0,0.54,542,1809,false,0.53,"{""age_range"": {""min"": 34, ""max"": 64}, ""genders"": ""male"", ""locations"": [""Cape Town"", ""Pretoria"", ""Johannesburg"", ""Durban""], ""interests"": [""business"", ""automation"", ""marketing""]}","{""headline"": ""Transform Your Customer Experience"", ""description"": ""Enhance your customer experience with AI marketing automation. South African businesses can leverage..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-05,2025-06-20,2025-06-15T21:21:38.644896,2025-06-15T21:21:38.644898
416,in_camp_0166,Smart Marketing Success Stories,instagram,completed,conversions,testimonial_video,daily,5548.5,2655.11,1526.19,76157,3347,83,11825.58,4.39,0.79,34.86,31.99,4.45,6265,435,270,5,6975,9.16,0.29,positive,2,2,1,0,0,1004,3347,false,0.86,"{""age_range"": {""min"": 35, ""max"": 65}, ""genders"": ""female"", ""locations"": [""Durban"", ""Cape Town"", ""Johannesburg"", ""Pretoria""], ""interests"": [""business"", ""AI"", ""technology"", ""automation""]}","{""headline"": ""Smart Marketing Success Stories"", ""description"": ""Discover how South African SMEs have transformed their businesses with Smart Marketing solutions! In..."", ""call_to_action"": ""learn_more""}","{""placements"": [""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-24,2025-06-19,2025-06-15T21:21:49.241714,2025-06-15T21:21:49.241717
417,in_camp_0167,AI-Powered Growth Narratives,instagram,active,conversions,testimonial_video,daily,7250.83,3677.36,6096.54,11567,746,106,26961.2,6.45,4.93,317.92,34.69,7.33,978,42,55,5,1080,9.34,0.41,positive,4,0,1,4626,0,223,746,true,0.4,"{""age_range"": {""min"": 22, ""max"": 57}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Cape Town""], ""interests"": [""automation"", ""technology"", ""AI"", ""business"", ""marketing""]}","{""headline"": ""AI-Powered Growth Narratives"", ""description"": ""Join us as we showcase real stories from South African SMEs that have unlocked their potential throu..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-03-19,,2025-06-15T21:21:51.602109,2025-06-15T21:21:51.602111
418,in_camp_0168,Transformative AI Experiences,instagram,completed,engagement,testimonial_video,daily,6592.87,4802.78,1607.02,18396,1200,143,49677.34,6.52,4.0,261.08,33.59,10.34,2247,67,65,5,2384,12.96,0.41,positive,3,1,1,0,0,360,1200,false,0.56,"{""age_range"": {""min"": 24, ""max"": 64}, ""genders"": ""all"", ""locations"": [""Cape Town"", ""Johannesburg"", ""Durban""], ""interests"": [""technology"", ""automation"", ""business""]}","{""headline"": ""Transformative AI Experiences"", ""description"": ""Watch our testimonial series featuring South African SMEs that have embraced Smart Marketing's innov..."", ""call_to_action"": ""get_quote""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-04-15,2025-07-07,2025-06-15T21:21:54.076351,2025-06-15T21:21:54.076354
419,in_camp_0169,The Path to Success with AI,instagram,active,engagement,testimonial_video,daily,1799.79,600.85,1094.86,19730,1536,116,55024.36,7.79,0.39,30.45,5.18,91.58,1623,78,44,5,1750,8.87,0.33,positive,3,1,1,0,0,460,1536,true,0.5,"{""age_range"": {""min"": 21, ""max"": 53}, ""genders"": ""all"", ""locations"": [""Durban"", ""Johannesburg"", ""Cape Town""], ""interests"": [""business"", ""marketing"", ""technology"", ""automation""]}","{""headline"": ""The Path to Success with AI"", ""description"": ""Experience the transformation! Our latest testimonial video series shares the inspiring stories of S..."", ""call_to_action"": ""contact_us""}","{""placements"": [""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-08,,2025-06-15T21:21:57.125454,2025-06-15T21:21:57.125457
420,in_camp_0170,AI Marketing Impact Tales,instagram,completed,traffic,testimonial_video,daily,2497.05,1851.61,1950.75,59382,3221,432,46035.88,5.42,0.57,31.18,4.29,24.86,5236,406,265,5,5912,9.96,0.27,positive,3,0,2,0,0,966,3221,true,0.57,"{""age_range"": {""min"": 22, ""max"": 62}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Durban"", ""Cape Town"", ""Pretoria""], ""interests"": [""marketing"", ""business"", ""AI""]}","{""headline"": ""AI Marketing Impact Tales"", ""description"": ""Get inspired by the power of AI in marketing! Our testimonial videos highlight South African SMEs th..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-08,2025-08-04,2025-06-15T21:21:59.755630,2025-06-15T21:21:59.755632
421,in_camp_0171,Streamline Your Success,instagram,active,traffic,demo_video,daily,3125.17,1516.88,547.43,10868,193,28,11076.98,1.78,7.86,139.57,54.17,7.3,1221,81,36,5,1343,12.36,0.28,positive,3,1,1,0,0,57,193,true,0.64,"{""age_range"": {""min"": 20, ""max"": 64}, ""genders"": ""female"", ""locations"": [""Pretoria"", ""Johannesburg""], ""interests"": [""technology"", ""marketing"", ""business""]}","{""headline"": ""Streamline Your Success"", ""description"": ""Discover how Marketing Automation Made Simple can revolutionize your South African business! Our AI-..."", ""call_to_action"": ""get_quote""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-03-29,,2025-06-15T21:22:09.229845,2025-06-15T21:22:09.229847
422,in_camp_0172,Simplify Your Strategy,instagram,active,engagement,demo_video,daily,10426.01,4957.19,6035.53,15392,990,46,21841.04,6.43,5.01,322.06,107.76,4.41,1012,116,46,5,1179,7.66,0.2,neutral,2,2,1,0,0.55,297,990,false,0.61,"{""age_range"": {""min"": 33, ""max"": 50}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Pretoria"", ""Cape Town""], ""interests"": [""technology"", ""AI"", ""marketing"", ""automation"", ""business""]}","{""headline"": ""Simplify Your Strategy"", ""description"": ""Is your marketing strategy feeling overwhelming? Join us for a deep dive into Marketing Automation M..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-04-30,,2025-06-15T21:22:14.583428,2025-06-15T21:22:14.583429
423,in_camp_0173,Automate to Elevate,instagram,active,conversions,demo_video,daily,2212.62,922.14,1203.31,9724,226,6,2157.26,2.32,4.08,94.83,153.69,2.34,634,43,42,5,724,7.45,0.3,positive,3,1,1,3889,0.66,67,226,false,0.82,"{""age_range"": {""min"": 23, ""max"": 51}, ""genders"": ""male"", ""locations"": [""Durban"", ""Cape Town"", ""Pretoria"", ""Johannesburg""], ""interests"": [""marketing"", ""technology"", ""business"", ""AI""]}","{""headline"": ""Automate to Elevate"", ""description"": ""Elevate your business with the power of Marketing Automation Made Simple! Our AI solutions are desig..."", ""call_to_action"": ""sign_up""}","{""placements"": [""stories"", ""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-04-02,,2025-06-15T21:22:17.091988,2025-06-15T21:22:17.091990
424,in_camp_0174,AI-Powered Success,instagram,active,conversions,demo_video,daily,8314.03,2958.74,2371.65,51110,1381,86,27282.91,2.7,2.14,57.89,34.4,9.22,5963,292,169,5,6429,12.58,0.35,positive,2,3,0,20444,0,414,1381,false,0.86,"{""age_range"": {""min"": 19, ""max"": 49}, ""genders"": ""female"", ""locations"": [""Durban"", ""Pretoria"", ""Johannesburg""], ""interests"": [""AI"", ""technology"", ""business"", ""marketing""]}","{""headline"": ""AI-Powered Success"", ""description"": ""Unlock the full potential of your South African business with Marketing Automation Made Simple! Our ..."", ""call_to_action"": ""learn_more""}","{""placements"": [""stories"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-26,2025-07-17,2025-06-15T21:22:19.755872,2025-06-15T21:22:19.755876
425,in_camp_0175,"Your Marketing, Simplified",instagram,active,traffic,demo_video,daily,2170.6,1008.04,760.02,90290,5174,434,143049.4,5.73,0.19,11.16,2.32,141.91,10021,643,509,5,11178,12.38,0.29,positive,3,1,1,0,0,1552,5174,true,0.69,"{""age_range"": {""min"": 22, ""max"": 46}, ""genders"": ""female"", ""locations"": [""Pretoria"", ""Johannesburg"", ""Cape Town"", ""Durban""], ""interests"": [""marketing"", ""business"", ""technology"", ""AI"", ""automation""]}","{""headline"": ""Your Marketing, Simplified"", ""description"": ""Transform your marketing approach with Marketing Automation Made Simple! This demo video will guide ..."", ""call_to_action"": ""learn_more""}","{""placements"": [""feed"", ""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-05-23,2025-06-30,2025-06-15T21:22:23.157978,2025-06-15T21:22:23.157982
426,in_camp_0176,Maximize Your Profits,instagram,active,conversions,carousel_post,daily,374.06,235.17,423.22,42253,2138,81,33352.04,5.06,0.11,5.57,2.9,141.82,3059,237,216,5,3517,8.32,0.31,positive,3,1,1,0,0,641,2138,false,0.9,"{""age_range"": {""min"": 28, ""max"": 60}, ""genders"": ""male"", ""locations"": [""Johannesburg"", ""Cape Town"", ""Pretoria""], ""interests"": [""technology"", ""marketing"", ""business""]}","{""headline"": ""Maximize Your Profits"", ""description"": ""Unlock the power of AI marketing to elevate your business's ROI. With intelligent campaigns tailored..."", ""call_to_action"": ""get_quote""}","{""placements"": [""reels""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-06-05,,2025-06-15T21:22:32.608186,2025-06-15T21:22:32.608189
427,in_camp_0177,Smart Advertising Solutions,instagram,active,conversions,carousel_post,daily,7286.09,4698.4,4590.63,53983,1121,28,2719.45,2.08,4.19,87.03,167.8,0.58,6106,384,152,5,6647,12.31,0.51,positive,3,2,0,21593,0,336,1121,false,0.42,"{""age_range"": {""min"": 26, ""max"": 47}, ""genders"": ""all"", ""locations"": [""Johannesburg"", ""Pretoria""], ""interests"": [""automation"", ""technology"", ""marketing"", ""AI"", ""business""]}","{""headline"": ""Smart Advertising Solutions"", ""description"": ""Transform your advertising strategies with AI-driven insights that resonate with South African consu..."", ""call_to_action"": ""sign_up""}","{""placements"": [""reels"", ""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""cost_cap""}",2025-04-11,,2025-06-15T21:22:35.197782,2025-06-15T21:22:35.197786
428,in_camp_0178,Data-Driven Success,instagram,active,brand_awareness,carousel_post,daily,1163.92,507.22,792.13,94409,4225,321,137580.2,4.48,0.12,5.37,1.58,271.24,10638,667,227,5,11537,12.22,0.25,positive,3,0,2,37763,0,1267,4225,true,0.64,"{""age_range"": {""min"": 34, ""max"": 46}, ""genders"": ""female"", ""locations"": [""Johannesburg"", ""Durban"", ""Pretoria"", ""Cape Town""], ""interests"": [""technology"", ""business"", ""AI"", ""marketing""]}","{""headline"": ""Data-Driven Success"", ""description"": ""Harness the capabilities of AI to drive your marketing efforts in South Africa. Intelligent campaign..."", ""call_to_action"": ""get_quote""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-06-03,2025-07-16,2025-06-15T21:22:38.187986,2025-06-15T21:22:38.187990
429,in_camp_0179,Elevate Your Brand,instagram,active,conversions,carousel_post,daily,3292.52,2088.04,2431.13,26384,1306,70,10974.82,4.95,1.6,79.14,29.83,5.26,1935,149,71,5,2160,8.19,0.43,positive,3,1,1,10553,0,391,1306,false,0.51,"{""age_range"": {""min"": 24, ""max"": 58}, ""genders"": ""female"", ""locations"": [""Cape Town"", ""Johannesburg"", ""Durban"", ""Pretoria""], ""interests"": [""AI"", ""business"", ""technology"", ""automation"", ""marketing""]}","{""headline"": ""Elevate Your Brand"", ""description"": ""Take your brand to new heights with AI marketing campaigns designed for the South African market. By..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-03-24,2025-07-13,2025-06-15T21:22:40.735687,2025-06-15T21:22:40.735691
430,in_camp_0180,Optimize Your Marketing Strategy,instagram,paused,conversions,carousel_post,daily,3583.93,2242.96,2718.18,20914,1134,26,6695.97,5.42,1.98,107.25,86.27,2.99,2485,67,75,5,2632,12.58,0.24,positive,3,1,1,0,0,340,1134,false,0.85,"{""age_range"": {""min"": 35, ""max"": 60}, ""genders"": ""all"", ""locations"": [""Pretoria"", ""Johannesburg""], ""interests"": [""technology"", ""marketing"", ""business"", ""AI""]}","{""headline"": ""Optimize Your Marketing Strategy"", ""description"": ""In the dynamic South African marketplace, staying competitive means adapting to change. Our AI marke..."", ""call_to_action"": ""contact_us""}","{""placements"": [""stories""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""bid_cap""}",2025-04-01,,2025-06-15T21:22:44.451854,2025-06-15T21:22:44.451857
431,in_camp_0181,Unlock Your Potential: Free AI Audit,instagram,active,conversions,demo_video,daily,3379.94,2593.52,4541.03,51728,2980,322,43725.25,5.76,0.87,50.14,8.05,16.86,6141,195,298,5,6639,12.83,0.37,positive,3,1,1,0,0.69,894,2980,true,0.83,"{""age_range"": {""min"": 34, ""max"": 58}, ""genders"": ""female"", ""locations"": [""Durban"", ""Pretoria""], ""interests"": [""marketing"", ""business"", ""automation"", ""technology""]}","{""headline"": ""Unlock Your Potential: Free AI Audit"", ""description"": ""Are you ready to elevate your marketing strategy? Our Free AI Marketing Audit is designed specifical..."", ""call_to_action"": ""contact_us""}","{""placements"": [""feed""], ""schedule"": {""start_time"": ""09:00"", ""end_time"": ""20:00""}, ""bid_strategy"": ""lowest_cost""}",2025-04-28,2025-07-02,2025-06-15T21:22:53.514974,2025-06-15T21:22:53.514976
