id,campaign_id,comment_id,comment_text,sentiment_score,username,likes,replies,created_at
1963,in_camp_0143,comment_408000,AI might not be the answer for every business. It's risky!,-0.5,skepticalviewer,23,0,2025-05-26T12:31:38.033480
1964,in_camp_0143,comment_927183,Excited to see how this works out for local businesses! AI has such potential.,0.85,supportlocal,17,0,2025-06-02T18:48:31.802710
1965,in_camp_0143,comment_306584,Seems like a solid strategy. I hope it leads to great results for them!,0.7,optimist234,5,0,2025-05-24T13:05:06.652179
1966,in_camp_0144,comment_735033,This is such an inspiring story! Kudos to the Durban startup for embracing innovation!,0.9,happy_user,36,3,2025-06-06T00:58:04.469800
1967,in_camp_0144,comment_316602,Interesting approach! AI in marketing can really change the game. Excited to see how they grow!,0.7,tech_lover,71,0,2025-06-12T09:29:45.376767
1968,in_camp_0144,comment_715228,"This startup is doing well, but I wonder how sustainable their AI strategies are in the long term.",0.2,curious_mind,43,0,2025-05-26T20:58:22.024326
1969,in_camp_0144,comment_207091,"Impressive growth, but I've seen many startups burn out quickly. Hope they stay grounded!",0.1,realist,91,0,2025-06-02T03:16:50.223647
1970,in_camp_0144,comment_354710,I don't think AI is the solution for every business. They might face challenges ahead.,-0.5,skeptic,42,0,2025-05-24T19:31:55.372072
1971,in_camp_0145,comment_813234,This is inspiring! Using AI to drive fundraising is a game changer for non-profits.,0.9,happygiver,43,0,2025-05-28T03:17:18.102914
1972,in_camp_0145,comment_476607,Interesting approach. Can't wait to see more organizations adopting AI tools.,0.5,curiousmind,13,0,2025-05-20T07:56:13.746880
1973,in_camp_0145,comment_269189,AI seems like a buzzword. I hope they truly understand how to implement it effectively.,0.0,skeptic123,55,0,2025-06-10T11:05:38.678121
1974,in_camp_0145,comment_288896,Amazing work! This could really help those in need if done right.,0.85,supportiveSA,35,0,2025-06-05T20:48:22.072736
1975,in_camp_0145,comment_403767,I don't trust AI for something as important as fundraising. It feels impersonal.,-0.6,oldschooldonor,18,0,2025-05-17T11:36:50.157723
1976,in_camp_0146,comment_482913,Incredible to see how AI can boost local businesses! Excited to explore similar options for my shop.,0.9,happycustomer,2,0,2025-05-21T06:02:19.675756
1977,in_camp_0146,comment_652006,Interesting approach! I'm intrigued but would love to learn more about the process and results.,0.5,curious_mind,0,0,2025-05-30T15:37:29.083120
1978,in_camp_0146,comment_548001,I’m not sure about relying on AI for lead generation. Personal connections matter more.,-0.6,oldschoolbuyer,0,0,2025-06-09T22:52:34.414507
1979,in_camp_0146,comment_164205,This is the future! AI is changing the game for small businesses. Proud of local innovations.,0.85,supportlocal,2,0,2025-06-10T14:29:34.267883
1980,in_camp_0146,comment_474311,"Sounds cool, but does it really work for everyone? I have my doubts.",0.2,skeptical_user,0,0,2025-06-04T12:40:30.633578
1981,in_camp_0147,comment_944165,Incredible to see South African startups thriving with AI! Excited to learn more about this success story.,0.9,userA,0,0,2025-06-11T19:56:51.161458
1982,in_camp_0147,comment_576938,Looks like AI is really making a difference. Can't wait to see the full showcase!,0.7,userB,10,0,2025-06-15T03:46:59.262188
1983,in_camp_0147,comment_442065,Interesting approach! I wonder how they executed their strategy.,0.0,userC,2,0,2025-06-04T16:03:42.042386
1984,in_camp_0147,comment_965039,Not sure about the long-term impact of AI in startups. Hope it works out for them.,-0.3,userD,23,0,2025-05-28T14:38:56.685619
1985,in_camp_0147,comment_622231,"Meh, just another startup jumping on the AI bandwagon. Let's see if they can sustain it!",-0.6,userE,15,0,2025-05-28T22:33:20.537036
1986,in_camp_0148,comment_494988,Inspiring journey! It's amazing to see how AI can transform businesses. Thank you for sharing your story!,0.9,entrepreneur_za,20,0,2025-05-18T10:05:41.990064
1987,in_camp_0148,comment_226204,Interesting perspective on lead generation. Would love to see more details on implementation.,0.5,curious_mind,5,1,2025-06-09T15:16:04.331302
1988,in_camp_0148,comment_548984,AI is the future! This is a game changer for small businesses. Excited to see where it goes.,0.85,future_tech,19,3,2025-06-10T20:32:52.942942
1989,in_camp_0148,comment_990626,Not sure if AI is the answer for everyone. It seems like a one-size-fits-all approach.,-0.3,skeptic_za,26,0,2025-05-20T09:59:31.136017
1990,in_camp_0148,comment_234757,"Great to see entrepreneurs leveraging technology, but it feels a bit overhyped at times.",0.2,realist_23,26,2,2025-06-02T15:25:10.086051
1991,in_camp_0149,comment_448456,This AI lead gen is a game changer for small businesses!,0.9,businessFan01,14,1,2025-05-29T10:50:23.181536
1992,in_camp_0149,comment_485612,Interesting approach! Curious to see more results from this tech.,0.5,techyBeats,18,0,2025-06-01T05:23:14.195417
1993,in_camp_0149,comment_880215,"Sounds promising, but I wonder how it works in different industries.",0.3,inquiryGenius,3,0,2025-06-13T15:45:12.190270
1994,in_camp_0149,comment_701406,Not convinced that AI can replace traditional methods entirely.,-0.4,realistMike,0,1,2025-05-17T12:08:28.308174
1995,in_camp_0149,comment_491942,I think there are still many challenges with AI in lead generation.,-0.6,cautiousNelly,5,0,2025-06-06T07:48:55.398886
1996,in_camp_0150,comment_996118,I'm really impressed with how you used AI to boost your brand! Amazing results!,0.9,happycamper,40,0,2025-05-24T20:02:41.866151
1997,in_camp_0150,comment_139527,"Interesting approach, I wonder how it affects customer relationships.",0.0,curiousmind,52,0,2025-05-24T00:03:36.562142
1998,in_camp_0150,comment_354937,AI-driven lead generation is the future! Can't wait to see how it evolves.,0.85,techlover,54,0,2025-06-09T12:24:56.241559
1999,in_camp_0150,comment_442695,Not sure if AI is the best method for lead generation in every case.,-0.4,skepticaluser,26,2,2025-05-22T09:18:58.525066
2000,in_camp_0150,comment_297495,"This sounds promising, but I hope it doesn't lose the personal touch.",0.2,thoughtfulviewer,0,1,2025-06-08T03:27:36.969514
2001,in_camp_0151,comment_836909,This sounds incredible! Using AI to understand customers better will really transform marketing strategies. Can't wait to see the results!,0.9,user456,35,0,2025-06-10T10:14:32.239974
2002,in_camp_0151,comment_303466,"AI could be useful, but I wonder how it handles data privacy. Always a concern!",0.2,user789,35,0,2025-05-21T22:13:39.945634
2003,in_camp_0151,comment_130853,Interesting concept! I'm curious to learn more about how AI can specifically enhance customer interactions.,0.5,user234,5,0,2025-06-03T02:38:13.955254
2004,in_camp_0151,comment_341227,Not sure if AI will really make a difference in marketing. Seems like just another trend.,-0.5,user890,39,0,2025-05-28T11:14:33.564362
2005,in_camp_0151,comment_887621,Absolutely love the idea! Embracing AI means we're moving towards smarter marketing. Keep it up!,0.85,user123,28,0,2025-06-14T04:51:14.284443
2006,in_camp_0152,comment_647687,AI can truly transform how we reach our customers! Excited to see where this goes in South Africa.,0.9,marketerZA,3,0,2025-06-03T22:32:57.901710
2007,in_camp_0152,comment_819674,Interesting concept! Just hope it doesn’t replace jobs instead of creating new ones.,0.2,thoughtfuluser,3,2,2025-06-03T17:47:00.232950
2008,in_camp_0152,comment_460973,Not sure if AI is the answer for every business. It could complicate things further.,-0.3,skepticSA,1,3,2025-05-17T09:38:03.094480
2009,in_camp_0152,comment_474627,Using AI for marketing can take us to new heights. Let's embrace the change!,0.85,progressiveCEO,1,3,2025-06-01T10:31:49.140912
2010,in_camp_0152,comment_801723,"I see the potential, but we must ensure it’s implemented responsibly. Balance is key!",0.5,cautiousoptimist,0,1,2025-06-04T16:48:18.331814
2011,in_camp_0153,comment_963849,I've seen my sales increase since using AI tools! It's a game changer for small businesses.,0.9,smallBizOwner,2,0,2025-05-25T00:22:32.257175
2012,in_camp_0153,comment_300145,"Interesting concept, but I worry about relying too much on technology.",0.0,curiousMind,4,0,2025-06-12T14:48:08.938904
2013,in_camp_0153,comment_911480,AI marketing tools are definitely shaping the future of business in SA! Exciting times ahead!,0.85,techSavvySA,3,0,2025-06-06T02:21:47.741049
2014,in_camp_0153,comment_706489,Not convinced these tools can really connect with customers on a personal level.,-0.5,skepticalUser,5,0,2025-05-21T01:06:18.009691
2015,in_camp_0153,comment_339368,"I think there's potential here, but more education is needed for local businesses to adopt.",0.4,realistSA,0,0,2025-06-03T04:47:08.737859
2016,in_camp_0154,comment_370599,Excited to see how AI can transform customer engagement in South Africa!,0.9,user456,29,0,2025-05-24T13:36:38.677360
2017,in_camp_0154,comment_558683,AI is definitely the future for businesses here. Let's embrace it!,0.7,user789,21,2,2025-06-10T10:48:44.692205
2018,in_camp_0154,comment_816613,Interesting point. I wonder how small businesses will adapt to this technology.,0.0,user101,72,0,2025-05-25T20:43:14.156829
2019,in_camp_0154,comment_279843,Not sure if AI is the answer for every problem. It can be overhyped.,-0.5,user202,35,2,2025-05-31T11:10:29.594075
2020,in_camp_0154,comment_994777,"Every business should consider AI, but the costs can be a barrier.",-0.2,user303,10,0,2025-06-08T04:50:33.676479
2021,in_camp_0155,comment_595832,Exciting to see how AI will transform our businesses in South Africa! Let’s embrace this change.,0.9,starryskies,48,0,2025-05-28T23:52:02.712458
2022,in_camp_0155,comment_665714,AI can be a double-edged sword. We need to tread carefully and ensure it's used ethically.,0.1,thoughtful_one,55,3,2025-05-28T15:05:59.685316
2023,in_camp_0155,comment_607990,This is the future! Can't wait to see the innovations that come from AI in our sector.,0.85,futurepreneur,40,0,2025-05-22T03:19:41.054374
2024,in_camp_0155,comment_595069,"AI seems great, but what about the job losses it might cause? We need a balanced approach.",-0.3,concernedcitizen,50,0,2025-05-29T06:09:09.513222
2025,in_camp_0155,comment_627455,"Interesting perspective, but I wonder if everyone is ready for these changes in the industry.",0.0,doubtingthomas,55,1,2025-05-26T00:32:00.028064
2026,in_camp_0156,comment_848744,Excited to see how AI can transform marketing in South Africa! This is a game changer for local businesses!,0.9,sarah_marketing,27,0,2025-06-01T22:36:11.579516
2027,in_camp_0156,comment_226193,"Interesting concept, but I'm curious how affordable these strategies will be for small businesses.",0.0,johndoe,15,3,2025-05-30T03:57:19.726440
2028,in_camp_0156,comment_469850,AI in marketing is overhyped. Let's hope this actually delivers real results.,-0.5,realist,28,0,2025-06-10T09:22:48.612879
2029,in_camp_0156,comment_526208,This could really help businesses reach their target audience more effectively. Looking forward to learning more!,0.85,happyclient,27,0,2025-05-24T14:31:25.006693
2030,in_camp_0156,comment_484299,Will this work for businesses that are not tech-savvy? Just wondering how accessible it really is.,0.2,curiousmind,12,0,2025-06-01T01:47:26.096928
2031,in_camp_0157,comment_559038,This is an amazing way to enhance marketing strategies! AI can truly transform how we connect with customers.,0.9,user456,52,2,2025-06-03T23:36:45.238648
2032,in_camp_0157,comment_962363,"Interesting concept, but I'm not sure how AI will perform in my niche market.",0.0,user789,7,0,2025-06-05T09:57:41.832796
2033,in_camp_0157,comment_894099,Excited to see how AI can help businesses engage better with their audience. Let's embrace the change!,0.85,user321,74,0,2025-05-17T09:30:18.919953
2034,in_camp_0157,comment_862757,I feel like AI might overcomplicate things for small businesses. Not everyone has the resources for this.,-0.5,user654,35,0,2025-05-30T01:19:05.037461
2035,in_camp_0157,comment_775851,"AI in marketing sounds promising, but what about the human touch? Can it really replace personal connections?",-0.2,user987,73,0,2025-06-09T03:15:28.073606
2036,in_camp_0158,comment_337688,I'm excited to see how AI can revolutionize our marketing strategies! Bring it on!,0.9,marketingGuru,85,0,2025-05-28T09:00:30.865464
2037,in_camp_0158,comment_426440,"This sounds interesting, but I'm curious about its practicality for smaller businesses.",0.0,smallBizOwner,27,0,2025-05-19T20:49:04.843183
2038,in_camp_0158,comment_177156,"AI is the future, but it won't replace human creativity in marketing.",0.5,creativeMind,95,0,2025-05-31T22:11:56.338069
2039,in_camp_0158,comment_420799,I've heard mixed reviews about AI marketing tools. Will this really make a difference?,-0.2,skepticalUser,4,0,2025-06-03T23:28:12.319809
2040,in_camp_0158,comment_462155,"Finally, something innovative for local businesses! Let's embrace this change!",0.85,localAdvocate,77,0,2025-05-24T04:18:26.291300
2041,in_camp_0159,comment_145321,Personalized campaigns can really resonate with South Africans! Excited to see how AI will enhance this.,0.9,userA,51,0,2025-06-04T16:34:29.596885
2042,in_camp_0159,comment_658118,"Interesting concept, but how will it actually ensure authenticity in messages?",0.0,userB,25,0,2025-05-20T15:38:48.399808
2043,in_camp_0159,comment_982169,"AI marketing can definitely improve customer experiences, especially in our diverse market.",0.7,userC,25,0,2025-06-07T01:34:40.790638
2044,in_camp_0159,comment_650005,Not sure if AI can truly understand our unique culture and needs.,-0.3,userD,17,0,2025-05-19T21:02:30.953480
2045,in_camp_0159,comment_379553,Looking forward to seeing the creative ways brands use AI for personalization!,0.8,userE,52,2,2025-05-20T05:09:15.334112
2046,in_camp_0160,comment_735346,This is exactly what we need in South Africa to stay competitive! AI can really change the game.,0.9,johndoe,1,1,2025-06-02T12:57:09.969400
